ZIPCODE	GENDER_FEMALE	GENDER_MALE	GROUP_SIZE_CAT	AGE_CAT	AGE_T1	AGE_T2	BMI_T1	WEIGHT_T1	HIP_T1	HEIGHT_T1	WAIST_T1	BMI_T2	WEIGHT_T2	HIP_T2	HEIGHT_T2	WAIST_T2	EDUCATION_LOWER_T1	EDUCATION_LOWER_T2	WORK_T1	WORK_T2	LOW_QUALITY_OF_LIFE_T1	LOW_QUALITY_OF_LIFE_T2	DBP_T1	DBP_T2	HBF_T1	HBF_T2	MAP_T1	MAP_T2	SBP_T1	SBP_T2	HTN_MED_T1	CHO_T1	GLU_T1	CHO_T2	GLU_T2	RESPIRATORY_DISEASE_T1	PACKYEARS	SMOKING	METABOLIC_DISORDER_T1	METABOLIC_DISORDER_T2	LLDS	Quintile_LLDS	ALCOHOL_INTAKE_T1	KCAL_INTAKE_T1	MWK_VAL	SCOR_VAL	MWK_NO_VAL	SCOR_NO_VAL	SPORTS_T1	CYCLE_COMMUTE_T1	VOLUNTEER_T1	PREGNANCIES	OSTEOARTHRITIS_T1	DIAG_CFS_CDC	DIAG_FIBROMYALGIA_ACR	DIAG_IBS_ROME3	C_SUM_T1	A_SUM_T1	SC_SUM_T1	I_SUM_T1	E_SUM_T1	SD_SUM_T1	V_SUM_T1	D_SUM_T1	LTE_SUM_T1	LDI_SUM_T1	LTE_SUM_T2	LDI_SUM_T2	NSES_YEAR	MENTAL_DISORDER_T1	MENTAL_DISORDER_T2
9541	56.4	43.6	5	8	43.88	48.95	27.03	81.49	99.79	172.85	94.03	27.28	82.67	100.93	173.65	93.86	37.04	36.64	57.94	72.46	9.41	11.9	75.87	74.5	72.02	66.78	96.01	95.08	130.06	129.68	15.45	4.94	5.1	4.94	5.21	9.17	6.85	21.15	3.48	6.13	24.23	3.05	8.01	1994.48	687.77	3454.54	253.84	1284.93	49.24	31.78	29.61	1.84	10.06	2.91	7.44	4.85	29.2	19.19	20.03	22.3	21.33	29.31	18.51	28.18	1.06	2.12	0.65	1.62	2007.11	1.81	1.61
9545	52.83	47.17	1	9	44.44	48.28	26.15	78.02	98.61	172.07	91.86	26.87	80.0	99.55	172.08	91.92	36.08	32.86	61.22	74.29	15.05	21.13	74.7	75.29	72.92	68.13	94.23	95.2	127.96	129.17	17.17	4.96	5.04	5.06	5.22	14.13	8.78	27.78	3.88	5.83	23.04	2.71	7.01	1946.14	819.56	4016.93	242.0	1129.13	44.0	19.64	22.58	1.71	7.62	2.94	12.12	4.41	29.11	19.4	19.75	22.49	21.51	29.47	17.71	28.45	1.02	2.26	0.92	1.76	2007.25	2.0	2.16
9551	57.6	42.4	3	8	43.32	49.02	26.37	79.21	98.82	172.56	91.61	26.43	79.98	99.49	173.62	91.72	39.17	35.19	71.07	67.14	9.45	10.65	74.94	74.7	70.69	67.01	95.18	95.43	129.78	130.66	14.06	4.87	5.04	4.89	5.12	6.54	7.05	24.84	2.7	5.42	24.17	3.04	6.93	2114.67	523.15	2617.06	201.38	1008.24	44.19	25.12	29.22	1.98	9.36	2.59	6.32	4.15	29.49	18.86	19.54	22.12	21.18	29.5	18.05	28.65	0.93	1.99	0.73	1.72	2008.04	1.35	0.85
9561	58.69	41.31	12	8	43.11	46.85	26.6	80.33	99.13	173.33	92.04	26.5	80.04	100.34	173.54	91.48	38.72	37.99	74.11	76.5	11.57	15.51	74.97	74.88	71.02	68.53	94.69	95.4	128.36	130.0	13.97	5.0	5.03	5.01	5.04	11.17	6.66	19.69	3.24	4.3	23.53	2.9	6.28	2003.6	525.61	2747.23	227.27	1255.54	49.71	28.86	21.41	1.81	7.59	4.21	10.08	4.17	29.77	19.2	19.4	22.13	22.27	29.57	18.12	28.57	1.17	2.28	0.7	1.76	2009.92	2.12	2.08
9563	55.8	44.2	1	8	41.25	45.59	26.72	80.66	100.32	173.18	93.5	27.32	82.4	101.99	173.48	93.4	34.38	34.15	77.24	79.27	12.7	17.07	73.33	74.73	71.36	69.63	93.69	95.95	127.93	131.42	17.56	5.06	5.25	5.05	5.26	10.4	7.01	16.53	3.79	3.79	22.41	2.62	4.74	2160.79	512.33	2686.31	173.88	994.08	44.66	23.53	26.25	1.98	9.42	1.52	7.94	1.52	29.63	19.39	19.86	22.2	22.1	29.5	18.07	28.7	0.85	2.31	0.8	2.06	2009.71	1.13	2.04
9566	46.67	53.33	1	8	43.43	50.08	26.48	80.49	98.78	173.76	93.27	26.24	81.18	99.17	175.8	91.31	55.56	44.12	38.71	58.82	11.11	20.59	72.37	71.36	71.48	65.59	92.17	91.33	124.95	124.82	11.86	4.85	5.08	4.81	5.06	13.21	8.24	36.54	5.17	6.9	24.39	3.19	5.82	1974.95	521.13	2618.44	215.0	1087.81	47.92	28.57	29.73	1.85	5.0	6.45	10.0	0.0	29.38	18.77	18.69	21.79	22.09	28.67	17.91	28.0	1.27	2.18	0.91	1.39	2007.27	1.06	0.75
9571	56.44	43.56	1	8	44.5	48.41	27.2	80.5	100.76	171.61	93.11	27.37	81.51	102.28	172.61	93.3	52.69	43.94	65.91	63.08	10.23	13.64	74.11	75.01	71.28	66.62	94.73	95.99	129.66	131.56	16.33	5.04	4.98	4.86	5.08	4.55	7.0	17.58	1.01	2.02	24.59	3.15	5.93	2192.72	562.45	2865.85	199.89	1053.04	43.75	20.27	39.34	2.02	7.92	3.23	10.17	4.84	28.9	19.78	20.03	22.86	21.59	28.66	19.59	27.55	0.8	2.38	0.7	1.4	2009.76	3.35	4.96
9581	58.06	41.94	4	8	44.02	47.47	26.71	80.68	99.59	173.4	92.51	26.84	81.16	99.87	173.66	91.66	42.08	41.7	72.32	74.44	12.44	10.78	75.53	74.82	70.64	67.7	94.98	95.18	128.14	129.53	16.89	5.06	5.11	4.95	5.16	9.88	7.61	24.3	4.04	5.41	23.34	2.85	7.33	1986.69	417.6	2204.92	236.92	1301.5	47.7	26.38	19.61	1.88	7.73	4.07	11.52	6.48	29.48	19.16	20.19	22.21	22.29	29.43	18.42	28.41	1.26	2.48	0.89	1.8	2009.91	2.2	2.83
9584	52.32	47.68	1	8	44.34	47.48	26.5	81.62	99.45	175.28	93.72	26.63	82.07	99.68	175.35	93.17	31.25	29.73	73.08	84.55	7.59	8.11	75.32	73.87	70.32	66.57	95.15	94.29	129.03	128.08	14.77	4.92	4.93	4.81	4.99	8.28	6.3	26.95	1.34	2.68	25.17	3.26	6.55	1907.42	328.77	1721.54	159.45	874.96	46.92	26.09	35.0	2.7	6.67	1.0	4.12	4.04	28.67	19.1	21.02	21.87	20.84	28.69	18.96	28.53	1.07	2.04	0.71	1.87	2009.13	1.29	1.03
9591	59.47	40.53	4	8	41.36	46.79	26.02	77.73	97.85	171.96	91.29	26.43	79.81	98.57	173.53	91.27	41.07	40.13	50.32	74.84	7.8	8.89	74.5	73.64	72.49	68.54	94.35	94.62	127.89	129.5	15.25	4.75	5.04	4.8	5.11	8.87	6.61	16.99	3.61	5.31	23.75	2.95	6.46	1911.35	560.23	2850.62	193.9	1018.97	45.73	31.13	41.58	2.1	5.99	1.01	3.06	3.36	28.99	18.85	20.23	22.03	20.88	29.18	18.63	28.52	0.83	1.72	0.64	1.33	2007.19	1.11	1.47
9601	56.52	43.48	1	8	45.96	52.4	26.41	79.41	98.62	173.13	91.42	27.02	80.82	101.39	172.69	94.37	38.16	42.68	58.9	51.19	18.24	20.24	71.49	72.98	70.67	68.84	91.68	95.72	123.94	131.15	24.36	4.99	5.1	5.02	5.27	10.81	6.87	18.88	7.28	10.6	24.77	3.2	5.01	1787.81	586.9	3141.85	360.5	2009.85	56.15	27.83	17.28	1.7	8.81	5.71	8.96	4.35	29.4	18.05	19.68	22.38	22.62	28.99	18.32	28.66	1.24	2.26	0.76	1.78	2009.93	2.78	3.36
9602	60.93	39.07	1	9	49.03	53.83	27.2	79.66	99.45	171.06	93.3	26.57	78.45	101.28	171.63	92.57	40.0	37.76	59.38	56.7	16.15	15.46	72.15	73.57	72.49	69.99	92.86	97.28	125.77	134.42	22.97	5.05	5.26	4.81	5.47	5.47	8.36	15.22	7.43	10.81	25.0	3.24	4.0	1938.59	433.97	2263.65	293.08	1559.21	52.42	40.0	24.44	2.11	10.74	3.37	9.09	6.67	29.24	19.37	19.56	22.81	21.39	29.08	18.65	28.69	1.16	2.71	0.69	1.78	2009.84	3.5	1.99
9603	53.92	46.08	1	9	50.07	53.77	25.79	80.09	98.45	175.99	90.56	25.3	78.77	100.18	176.18	90.15	18.81	15.94	59.79	60.87	9.18	10.14	72.32	73.53	67.07	65.43	92.49	96.65	124.82	132.13	26.47	5.32	4.87	5.19	4.97	12.5	5.76	16.33	3.0	5.0	25.21	3.38	8.16	1967.99	433.89	2403.86	298.58	1727.33	73.86	29.11	38.46	2.19	7.84	3.51	1.79	5.26	30.22	18.22	18.84	21.93	22.09	29.94	17.81	29.21	1.11	2.0	0.71	1.47	2009.88	1.31	1.08
9606	50.72	49.28	1	9	49.77	55.04	24.96	76.86	95.45	174.65	87.99	25.39	79.34	98.92	176.1	89.58	13.64	9.8	74.24	64.71	6.06	0.0	72.43	74.17	72.12	67.19	91.46	95.38	122.19	128.56	8.7	5.49	4.97	5.36	5.11	3.03	6.98	16.92	1.45	1.45	23.97	3.08	12.39	1839.0	400.98	2020.23	338.61	1708.36	60.94	24.07	23.91	2.0	7.25	0.0	7.69	7.69	30.32	18.34	17.61	21.6	22.64	29.78	17.13	28.53	0.78	2.22	0.98	2.12	2009.88	1.3	0.91
9611	60.8	39.2	1	9	47.66	53.63	26.62	80.04	99.07	173.25	92.0	26.86	79.85	101.68	172.35	91.93	27.6	34.81	66.84	64.23	10.05	11.68	72.48	73.52	71.08	68.87	92.89	96.67	125.53	132.89	17.26	5.18	5.1	5.05	5.18	13.23	6.04	21.93	6.12	7.14	24.61	3.15	7.2	1845.02	406.96	2136.61	280.56	1504.59	56.55	32.21	29.84	1.83	14.65	4.96	5.93	7.44	29.7	18.34	19.76	22.53	22.36	29.49	18.22	27.91	1.14	2.14	1.03	1.78	2009.92	1.67	2.35
9617	57.89	42.11	1	9	46.81	52.84	25.49	77.94	97.87	173.91	89.3	25.37	78.0	99.13	174.83	89.62	22.4	25.64	78.51	70.51	6.61	12.82	71.77	71.47	71.42	68.01	90.87	92.2	121.6	125.34	16.03	5.1	5.06	4.99	5.13	6.61	4.55	5.83	1.55	2.33	25.76	3.37	7.18	1949.66	479.8	2506.08	302.32	1618.69	59.46	35.92	35.8	1.88	9.02	4.41	4.41	2.86	30.14	18.87	20.23	22.46	21.93	29.77	17.73	28.37	0.76	2.08	0.72	1.73	2009.76	1.18	1.16
9621	51.56	48.44	1	9	47.92	53.37	24.82	75.6	95.59	173.71	87.52	24.28	73.05	97.23	172.85	85.59	27.42	32.5	66.67	65.0	8.06	7.69	73.42	72.81	71.8	67.05	93.28	95.63	125.5	131.07	23.44	5.08	5.1	5.0	4.76	6.45	5.73	14.75	6.25	6.25	26.43	3.49	6.01	1952.33	617.63	3033.05	349.66	1693.22	52.54	27.91	41.03	2.14	9.38	3.45	7.14	10.34	29.53	18.04	18.89	22.17	22.15	29.37	18.49	27.53	1.03	2.8	0.84	1.92	2009.56	1.64	2.5
9626	58.93	41.07	1	8	44.96	48.71	25.87	79.14	98.23	174.36	89.9	26.25	81.05	100.54	175.02	91.96	28.57	25.64	84.0	85.0	13.21	4.88	73.45	73.29	68.14	65.63	93.3	95.61	126.16	130.22	12.73	5.09	5.05	4.8	5.12	5.66	6.15	19.61	7.27	7.27	24.1	2.96	8.07	1865.67	306.54	1642.83	214.57	1182.93	47.83	28.95	27.78	2.19	5.36	3.13	3.13	6.25	29.56	19.79	20.73	21.56	22.34	29.79	17.71	27.46	1.02	2.53	0.79	2.21	2009.57	1.37	1.22
